ImageName,x,y,width,height,label
video3_frame_6.jpg,1624,847,34.42,51.22,
video3_frame_6.jpg,1413,835,34.01,46.86,
video3_frame_6.jpg,1401,740,36.91,45.46,
video3_frame_6.jpg,1465,664,38.61,37.8,
video3_frame_6.jpg,1370,648,40.85,46.86,
video3_frame_6.jpg,1315,580,38.15,38.36,
video3_frame_6.jpg,1248,524,40.02,31.93,
video3_frame_6.jpg,1027,343,33,26.09,
video3_frame_6.jpg,964,304,35.95,26.27,
video3_frame_6.jpg,956,267,36.8,22.63,
video3_frame_6.jpg,1515,496,53.9,46.87,
video3_frame_6.jpg,1200,14,28.82,14.51,
video3_frame_6.jpg,1226,19,28.24,14.32,
video3_frame_6.jpg,1202,29,20.4,13.92,
video3_frame_6.jpg,1325,15,25.49,15.3,
video3_frame_6.jpg,1308,12,24.31,16.86,
video3_frame_6.jpg,1297,8,29.81,17.25,
video3_frame_6.jpg,1899,609,28.27,31.04,
video3_frame_6.jpg,1939,657,46.4,33.17,
video3_frame_6.jpg,2026,687,39.55,40.36,
video3_frame_6.jpg,2314,1118,49.17,52.94,
video3_frame_6.jpg,1919,1309,96,51.67,
video3_frame_6.jpg,2034,1233,82.46,46.87,
video3_frame_6.jpg,2175,1237,88.94,55.63,
video3_frame_6.jpg,2251,1360,51.16,71.49,
video3_frame_6.jpg,930,188,27.22,20.15,
video3_frame_6.jpg,881,207,31.24,19.29,
video3_frame_6.jpg,1454,466,38.53,26.27,
video3_frame_6.jpg,1310,398,40.8,24.6,
video3_frame_6.jpg,1212,324,35.87,23.04,
video3_frame_6.jpg,1155,298,39.6,23.76,
video3_frame_6.jpg,1111,279,39.04,23.31,
video3_frame_6.jpg,1102,296,40.03,22.31,
video3_frame_6.jpg,1045,251,34.7,22.18,
video3_frame_6.jpg,1079,264,36,22.05,
video3_frame_6.jpg,1027,262,35.43,21.17,
video3_frame_6.jpg,998,235,35.56,21.04,
video3_frame_6.jpg,967,240,33.74,21.01,
video3_frame_6.jpg,955,220,35.71,19.01,
video3_frame_6.jpg,854,280,30.12,16,
video3_frame_6.jpg,2273,447,42.83,23.3,
video3_frame_6.jpg,2301,427,36,23.29,
video3_frame_6.jpg,2393,427,32.94,19.53,
video3_frame_6.jpg,2393,441,51.29,27.53,
video3_frame_6.jpg,2236,86,30.84,15.84,
video3_frame_6.jpg,1795,26,13.98,15.12,
video3_frame_6.jpg,1750,0,21.26,8.72,
video3_frame_6.jpg,1771,0,24.71,11.14,
video3_frame_6.jpg,1790,0,30.41,13.28,
video3_frame_6.jpg,1692,29,38.14,17.57,
video3_frame_6.jpg,1562,29,34.22,17.62,
video3_frame_6.jpg,1490,40,36.98,17.45,
video3_frame_6.jpg,570,129,38.36,28.34,
video3_frame_6.jpg,618,129,29.53,17.8,
video3_frame_6.jpg,534,153,30.06,22.61,
video3_frame_6.jpg,446,119,29.24,20.53,
video3_frame_6.jpg,580,168,32.32,23.33,
video3_frame_6.jpg,614,149,34.04,21.94,
video3_frame_6.jpg,614,166,26.61,19.7,
video3_frame_6.jpg,626,188,32.66,23.32,
video3_frame_6.jpg,1353,37,23.82,17.16,
video3_frame_6.jpg,1374,35,23.01,15.39,
video3_frame_6.jpg,1388,31,26.15,15.8,
video3_frame_6.jpg,1404,27,28.46,16.2,
video3_frame_6.jpg,652,162,29.55,21.08,
video3_frame_6.jpg,1422,23,28.87,17.43,
video3_frame_6.jpg,51,405,59.45,25.92,
video3_frame_6.jpg,21,393,27.82,30.93,
video3_frame_6.jpg,20,354,66.87,37.33,
video3_frame_6.jpg,65,375,49.6,23.5,
video3_frame_6.jpg,122,387,30.41,25.92,
video3_frame_6.jpg,90,391,27.13,21.94,
video3_frame_6.jpg,56,393,27.3,15.38,
video3_frame_6.jpg,38,267,62.45,20.65,
video3_frame_6.jpg,49,253,59.1,19.49,
video3_frame_6.jpg,169,256,51.43,17.42,
video3_frame_6.jpg,2360,1462,59.53,66.35,
video3_frame_6.jpg,2307,1536,73.16,72.51,
video3_frame_6.jpg,2410,1554,74.21,72.5,
video3_frame_6.jpg,2384,1654,93.86,93.17,
video3_frame_6.jpg,2486,1668,86.74,89.78,
video3_frame_6.jpg,2544,1777,84.24,86.35,
video3_frame_6.jpg,2618,2012,105.08,114.22,
video3_frame_6.jpg,2916,2063,76.57,97.42,
video3_frame_6.jpg,722,187,37.15,20.39,
video3_frame_6.jpg,761,191,45.81,27.69,
video3_frame_6.jpg,784,172,29.44,18.67,
video3_frame_6.jpg,312,19,25.92,15.26,
video3_frame_6.jpg,336,12,24.19,15.98,
video3_frame_6.jpg,376,42,27.65,15.84,
video3_frame_6.jpg,415,56,28.22,17.14,
video3_frame_6.jpg,451,56,28.51,17.71,
video3_frame_6.jpg,464,71,29.37,16.7,
video3_frame_6.jpg,406,85,28.51,19.44,
video3_frame_6.jpg,384,97,25.48,16.84,
video3_frame_6.jpg,342,79,26.21,17.33,
video3_frame_6.jpg,327,98,21.46,21.6,
video3_frame_6.jpg,339,109,23.61,17.56,
video3_frame_6.jpg,358,117,26.36,18.58,
video3_frame_6.jpg,511,91,31.63,18.14,
video3_frame_6.jpg,550,80,28.17,15.72,
video3_frame_6.jpg,573,101,29.9,17.8,
video3_frame_6.jpg,562,110,29.01,19.01,
video1_frame_395.jpg,883,1151,325.57,379.31,
video1_frame_395.jpg,1192,7,52.08,42.57,
video1_frame_395.jpg,1176,41,51.44,53.44,
video1_frame_395.jpg,1207,62,63.36,58.21,
video1_frame_395.jpg,1640,530,167.15,168.65,
video1_frame_395.jpg,865,280,113.44,120.57,
video1_frame_395.jpg,1094,55,58.66,54.16,
video1_frame_395.jpg,1374,139,87.02,82.32,
video1_frame_395.jpg,830,744,233.66,223.92,
video1_frame_395.jpg,1307,32,61.95,53.04,
video5_frame_689.jpg,2560,109,213.11,151.55,
video5_frame_689.jpg,2391,583,135.16,232.42,
video5_frame_689.jpg,2167,519,128.59,214.21,
video5_frame_689.jpg,2259,603,139.53,202.91,
video5_frame_689.jpg,2586,0,214.93,133.06,
video5_frame_689.jpg,3290,344,125.9,215.92,
video5_frame_689.jpg,3396,400,192,276.98,
video5_frame_689.jpg,3308,840,179.24,165.69,
video5_frame_689.jpg,1513,1579,186.23,248.7,
video5_frame_689.jpg,818,2077,207.29,82.57,
video5_frame_689.jpg,2049,471,135.15,210.93,
video5_frame_1236.jpg,3392,422,189.12,272.22,
video5_frame_1236.jpg,3275,358,141.54,222.16,
video5_frame_1236.jpg,2755,256,175.57,221.44,
video5_frame_1236.jpg,2584,32,212.84,138.67,
video5_frame_1236.jpg,2557,138,212.41,156.09,
video5_frame_1236.jpg,2747,1036,304.82,163.98,
video5_frame_1236.jpg,2399,613,133.48,230.52,
video5_frame_1236.jpg,2267,615,140.17,231.33,
video5_frame_1236.jpg,2175,546,128.99,218.78,
video5_frame_1236.jpg,2059,500,136.16,214.99,
video5_frame_1236.jpg,3307,857,177.67,168.21,
video5_frame_472.jpg,3285,870,176.38,168.3,
video5_frame_472.jpg,1720,764,190.74,238.69,
video5_frame_472.jpg,2023,514,135.16,209.1,
video5_frame_472.jpg,2141,565,131.07,205.54,
video5_frame_472.jpg,2233,636,142.3,208.6,
video5_frame_472.jpg,2367,620,132.09,233.59,
video5_frame_472.jpg,2554,37,214.63,130.34,
video5_frame_472.jpg,2529,145,214.2,152.58,
video5_frame_472.jpg,3267,430,111.7,153.01,
video5_frame_472.jpg,3370,431,185.07,275.41,
video5_frame_2392.jpg,3308,881,175.25,165.11,
video5_frame_2392.jpg,3395,445,190.67,275.91,
video5_frame_2392.jpg,3291,387,123.05,211.08,
video5_frame_2392.jpg,2593,42,214.84,131.76,
video5_frame_2392.jpg,2572,148,208.43,154.21,
video5_frame_2392.jpg,2612,496,170.57,225.1,
video5_frame_2392.jpg,2399,624,133.71,231.71,
video5_frame_2392.jpg,2176,555,128.51,215.49,
video5_frame_2392.jpg,2059,505,135.65,215.48,
video5_frame_2392.jpg,1799,915,220.68,169.84,
video5_frame_2392.jpg,1520,722,219.6,168.22,
video5_frame_2392.jpg,981,1774,211.31,160.01,
video5_frame_2392.jpg,835,2094,188.18,65.61,
video1_frame_565.jpg,1093,1001,264.07,311.31,
video1_frame_565.jpg,5,1830,330.75,330.18,
video1_frame_565.jpg,685,1602,519.56,558.28,
video1_frame_565.jpg,865,280,112.89,123.54,
video1_frame_565.jpg,1157,752,210.84,276.03,
video1_frame_565.jpg,1247,241,104.62,122.01,
video1_frame_565.jpg,1707,1833,355.88,326.97,
video1_frame_565.jpg,1634,549,185.71,211.6,
video1_frame_565.jpg,1573,409,151.09,143.69,
video1_frame_565.jpg,1482,232,138.79,170.5,
video1_frame_565.jpg,1442,216,73.09,86.94,
video1_frame_565.jpg,1382,136,80.75,74.56,
video1_frame_565.jpg,1342,73,64.55,62.77,
video1_frame_565.jpg,1080,48,79.36,77.66,
video1_frame_565.jpg,1185,0,90.2,109.51,
video1_frame_565.jpg,1061,274,109.99,111.76,
video1_frame_565.jpg,816,753,249.34,226.6,
video1_frame_565.jpg,1224,188,97.61,93.37,
video1_frame_565.jpg,1225,145,78.34,52.61,
video1_frame_565.jpg,1246,622,186.59,216.27,
video1_frame_565.jpg,1277,425,134.17,144.71,
video1_frame_565.jpg,1226,112,74.57,38.02,
video1_frame_565.jpg,1271,334,123.49,113.76,
video2_frame_74.jpg,1631,1379,55,60.8,
video2_frame_74.jpg,1622,1448,49.25,54,
video2_frame_74.jpg,1701,1460,52.32,57.96,
video2_frame_74.jpg,1825,1436,48.24,60.63,
video2_frame_74.jpg,1331,1473,54.4,56.6,
video2_frame_74.jpg,1443,1638,61.5,65.2,
video2_frame_74.jpg,2082,1641,56.76,48.6,
video2_frame_74.jpg,1644,1601,59,63.4,
video2_frame_74.jpg,1823,1644,54.9,52.8,
video2_frame_74.jpg,1764,1738,58.03,58.18,
video2_frame_74.jpg,1703,1862,61.44,63.12,
video2_frame_74.jpg,1930,1749,57,65.4,
video2_frame_74.jpg,1883,1767,55.6,58.5,
video2_frame_74.jpg,1866,1829,59.8,58.8,
video2_frame_74.jpg,1955,1825,52.8,54,
video2_frame_74.jpg,2054,1813,57.72,57.12,
video2_frame_74.jpg,1958,1912,53.2,51.2,
video2_frame_74.jpg,2055,1889,60,53.9,
video2_frame_74.jpg,2035,1932,49.6,48.6,
video2_frame_74.jpg,208,1101,63.84,27.6,
video2_frame_74.jpg,1826,2096,64.32,59.4,
video2_frame_74.jpg,1287,714,71.58,35.51,
video2_frame_74.jpg,1851,775,59.9,26.7,
video2_frame_74.jpg,1894,720,73.4,33.6,
video2_frame_74.jpg,1938,619,70.44,38.88,
video2_frame_74.jpg,2043,507,60.4,32.8,
video2_frame_74.jpg,2331,672,62.5,31.5,
video2_frame_74.jpg,2623,449,63,35.3,
video2_frame_74.jpg,2757,386,55.7,32.5,
video2_frame_74.jpg,3223,543,66.5,32.7,
video2_frame_74.jpg,3288,578,67.3,32,
video2_frame_74.jpg,3679,527,65.4,29.6,
video2_frame_74.jpg,3798,461,42,30,
video2_frame_74.jpg,3804,605,36.2,31.9,
video2_frame_74.jpg,3622,675,69.9,31.3,
video2_frame_74.jpg,3392,709,72,32.6,
video2_frame_74.jpg,498,1052,75.2,36.8,
video2_frame_74.jpg,620,1083,66.7,32.2,
video2_frame_74.jpg,675,1135,65.4,32.28,
video2_frame_74.jpg,3384,840,77.1,33.2,
video2_frame_74.jpg,3286,682,67.6,28.8,
video2_frame_74.jpg,3051,810,71.1,29.1,
video2_frame_74.jpg,2869,899,74.52,32.16,
video2_frame_74.jpg,2851,848,63.3,26.4,
video2_frame_74.jpg,2794,748,71.2,32.3,
video2_frame_74.jpg,2603,870,64.1,30.6,
video2_frame_74.jpg,2597,797,65.8,31.2,
video2_frame_74.jpg,2388,960,66.5,32.2,
video2_frame_74.jpg,2178,930,67.4,29.5,
video2_frame_74.jpg,2127,993,60.5,28.2,
video2_frame_74.jpg,2040,955,67.7,31.3,
video2_frame_74.jpg,1849,924,67.5,27.3,
video2_frame_74.jpg,1831,876,61.4,29.8,
video2_frame_74.jpg,1781,1039,49.7,27.6,
video2_frame_74.jpg,1964,2105,60.24,54.6,
video2_frame_74.jpg,2038,1996,58.3,56.9,
video2_frame_74.jpg,2096,1961,58.4,58.3,
video2_frame_74.jpg,2135,2075,53.7,52.3,
video2_frame_74.jpg,2150,2036,51.9,54.9,
video2_frame_74.jpg,2205,2015,61.1,61.6,
video2_frame_74.jpg,2227,2100,59.75,59.87,
video2_frame_74.jpg,2266,2090,54.72,54.85,
video2_frame_74.jpg,2328,2132,43.65,27.3,
video2_frame_74.jpg,2362,2121,51.16,39,
video2_frame_74.jpg,1945,1188,61.4,35,
video2_frame_74.jpg,2305,1122,65.5,30.9,
video2_frame_74.jpg,2727,1081,73.5,31.2,
video2_frame_74.jpg,2449,1771,36.6,62.16,
video2_frame_74.jpg,2582,1712,40,57.1,
video2_frame_74.jpg,2704,1652,36.7,56.2,
video2_frame_74.jpg,2732,1633,40.32,59.4,
video2_frame_74.jpg,2832,1594,39.5,59,
video2_frame_74.jpg,2864,1585,40.6,61.5,
video2_frame_74.jpg,2673,1556,39.4,58.5,
video2_frame_74.jpg,2704,1548,42.4,62.4,
video2_frame_74.jpg,2744,1532,38.1,60.6,
video2_frame_74.jpg,2775,1520,39.1,65,
video2_frame_74.jpg,2808,1506,39.4,56.4,
video2_frame_74.jpg,2956,1487,37.6,30.9,
video2_frame_74.jpg,2563,1436,38.2,54.3,
video2_frame_74.jpg,2593,1424,39.6,55.5,
video2_frame_74.jpg,2857,1799,37.8,52.9,
video2_frame_74.jpg,2919,1735,50,68.9,
video2_frame_74.jpg,898,936,52.68,61.92,
video2_frame_74.jpg,827,985,59.96,67.21,
video2_frame_74.jpg,920,1098,55.3,62.5,
video2_frame_74.jpg,1022,1112,56.9,64.5,
video2_frame_74.jpg,981,1198,60.8,65.7,
video2_frame_74.jpg,1102,1188,61.8,66.5,
video2_frame_74.jpg,311,1745,52.44,42.96,
video2_frame_74.jpg,0,1743,68.95,38.88,
video2_frame_74.jpg,116,1710,75.6,42.1,
video2_frame_74.jpg,106,1660,62.5,37,
video2_frame_74.jpg,187,1633,61.3,37.4,
video2_frame_74.jpg,258,1656,72.5,43.9,
video2_frame_74.jpg,259,1602,77.16,46.2,
video2_frame_74.jpg,349,1626,70.42,44.08,
video2_frame_74.jpg,373,1563,72.1,43.3,
video2_frame_74.jpg,462,1595,66.1,34.8,
video2_frame_74.jpg,478,1539,67.5,35.7,
video2_frame_74.jpg,587,1563,76.6,36.9,
video2_frame_74.jpg,584,1519,73.8,35.5,
video2_frame_74.jpg,702,1549,78.1,34.4,
video2_frame_74.jpg,700,1498,73.92,33.84,
video2_frame_74.jpg,854,1543,71.16,31.2,
video2_frame_74.jpg,842,1502,65.6,29.5,
video2_frame_74.jpg,917,1502,67.9,24.1,
video2_frame_74.jpg,972,1536,73,33.84,
video2_frame_74.jpg,1024,1479,58.32,34.71,
video2_frame_74.jpg,1074,1502,69.55,49.11,
video2_frame_74.jpg,1082,1334,39.46,63.65,
video2_frame_74.jpg,1130,1405,38.16,66.48,
video2_frame_74.jpg,1184,1323,52.56,63.24,
video2_frame_74.jpg,1307,1279,47.1,54,
video2_frame_74.jpg,1319,1216,55.4,58.3,
video2_frame_74.jpg,1215,1080,50.52,55.56,
video2_frame_74.jpg,1372,1145,53.4,57.48,
video2_frame_74.jpg,1386,1080,55.2,60.24,
video2_frame_74.jpg,1312,1063,55.44,59.76,
video2_frame_74.jpg,1329,1005,52.68,55.32,
video2_frame_74.jpg,1226,971,55.08,57.48,
video2_frame_74.jpg,1142,986,51.3,53.5,
video2_frame_74.jpg,1245,904,55.72,58.18,
video2_frame_74.jpg,1142,854,49.92,53.16,
video2_frame_74.jpg,1171,808,58.92,64.32,
video2_frame_74.jpg,1095,720,52.2,55.7,
video2_frame_74.jpg,990,669,63.94,67.68,
video2_frame_74.jpg,1043,635,60.84,67.2,
video2_frame_74.jpg,835,687,54,59.76,
video2_frame_74.jpg,981,566,58.93,64.47,
video2_frame_74.jpg,941,608,47.35,49.94,
video2_frame_74.jpg,918,499,57.17,61.63,
video2_frame_74.jpg,830,470,58.4,63.2,
video2_frame_74.jpg,891,540,47.88,50.52,
video2_frame_74.jpg,817,581,56.4,61.3,
video2_frame_74.jpg,735,473,57.9,60.6,
video2_frame_74.jpg,801,367,27.4,26.3,
video2_frame_74.jpg,719,320,62.21,68.83,
video2_frame_74.jpg,759,299,42.48,50.64,
video2_frame_74.jpg,634,229,62.5,66.6,
video2_frame_74.jpg,636,154,49,56.3,
video2_frame_74.jpg,473,225,49.9,61.3,
video2_frame_74.jpg,548,133,60.3,61.8,
video2_frame_74.jpg,576,86,63.5,69.6,
video2_frame_74.jpg,527,37,55.4,56.2,
video2_frame_74.jpg,468,33,54.2,56,
video2_frame_74.jpg,517,0,41.16,25.92,
video2_frame_74.jpg,476,0,48.84,39.72,
video2_frame_74.jpg,375,4,59.6,64.2,
video2_frame_74.jpg,206,110,56.64,65.52,
video2_frame_74.jpg,18,229,37.44,63.05,
video2_frame_74.jpg,584,592,45.28,56.16,
video2_frame_74.jpg,42,852,72.5,33.2,
video2_frame_74.jpg,485,863,74.74,30.67,
video2_frame_74.jpg,626,743,60.9,67.4,
video2_frame_74.jpg,721,855,51.1,59.7,
video2_frame_74.jpg,106,1269,54.36,27.48,
video2_frame_74.jpg,2,1177,52.3,27.3,
video2_frame_74.jpg,1466,1173,55.9,59.8,
video2_frame_74.jpg,1439,1221,54.1,59.2,
video2_frame_74.jpg,1518,1243,58.1,63.7,
video2_frame_74.jpg,1535,1329,57.12,61.8,
video2_frame_74.jpg,1580,1319,54.24,57.36,
video2_frame_74.jpg,1518,1452,57.88,60.48,
video1_frame_469.jpg,867,282,111.82,121.17,
video1_frame_469.jpg,1059,187,88.96,82.28,
video1_frame_469.jpg,1052,285,105.4,105.6,
video1_frame_469.jpg,1214,442,134.54,137.5,
video1_frame_469.jpg,856,647,226.11,254.63,
video1_frame_469.jpg,1753,954,244.96,318.29,
video1_frame_469.jpg,1731,690,180.23,206.68,
video1_frame_469.jpg,1620,481,162.86,169.82,
video1_frame_469.jpg,1532,292,122.31,134.1,
video1_frame_469.jpg,1460,237,100.2,93.08,
video1_frame_469.jpg,1401,175,94.26,88.91,
video1_frame_469.jpg,1349,113,97.22,93.73,
video1_frame_469.jpg,1335,61,62.41,54.75,
video1_frame_469.jpg,1298,6,57.47,44.69,
video1_frame_469.jpg,1191,1,45.73,44.57,
video1_frame_469.jpg,1197,54,62.38,56.49,
video1_frame_469.jpg,1224,83,63.61,57.96,
video1_frame_469.jpg,1227,121,85.96,92.11,
video1_frame_469.jpg,1245,210,91.08,91.49,
video3_frame_48.jpg,1232,1377,88.09,94.53,
video3_frame_48.jpg,2401,227,48.82,28.63,
video3_frame_48.jpg,2530,220,57.65,33.73,
video3_frame_48.jpg,2529,200,49.22,31.57,
video3_frame_48.jpg,2895,294,72.24,31.53,
video3_frame_48.jpg,2939,249,69.2,36,
video3_frame_48.jpg,3046,252,32.47,33.18,
video3_frame_48.jpg,3080,261,48.26,33.65,
video3_frame_48.jpg,3192,268,54.37,29.65,
video3_frame_48.jpg,3326,222,83.09,44,
video3_frame_48.jpg,3461,159,70.55,32.94,
video3_frame_48.jpg,3541,144,63.27,37.41,
video3_frame_48.jpg,3610,152,30.38,32,
video3_frame_48.jpg,3651,159,30.12,30.11,
video3_frame_48.jpg,3683,116,29.87,29.38,
video3_frame_48.jpg,3182,102,51.52,30.82,
video3_frame_48.jpg,3037,105,51.53,23.13,
video3_frame_48.jpg,1966,444,34.31,37.45,
video3_frame_48.jpg,2015,510,55.3,43.34,
video3_frame_48.jpg,2120,554,46.86,50.58,
video3_frame_48.jpg,1936,696,64.36,45.18,
video3_frame_48.jpg,2097,771,88.66,50.83,
video3_frame_48.jpg,2298,880,77.08,53.37,
video3_frame_48.jpg,2307,1345,117.24,71.49,
video3_frame_48.jpg,1828,1421,112.49,74.21,
video3_frame_48.jpg,2518,1517,63.25,88.94,
video3_frame_48.jpg,2442,1592,90.63,129.32,
video3_frame_48.jpg,1097,1822,130.76,109.24,
video3_frame_48.jpg,438,2081,144,79.3,
video3_frame_48.jpg,1535,652,46.08,50.82,
video3_frame_48.jpg,1697,3,50.19,24.51,
video3_frame_48.jpg,1727,67,56.08,26.47,
video3_frame_48.jpg,1894,53,62.75,24.87,
video3_frame_48.jpg,1871,28,57.82,25.88,
video3_frame_48.jpg,1885,14,62.36,26.67,
video3_frame_48.jpg,1933,0,40,20.18,
video3_frame_48.jpg,2063,15,33.73,32.55,
video3_frame_48.jpg,2049,48,27.68,36.48,
video3_frame_48.jpg,2043,86,28.45,34.9,
video3_frame_48.jpg,2035,111,27.06,28.23,
video3_frame_48.jpg,2028,133,30.79,36.27,
video3_frame_48.jpg,2019,164,32.55,36.08,
video3_frame_48.jpg,1351,250,47.05,31.86,
video3_frame_48.jpg,1330,197,48.21,31.87,
video3_frame_48.jpg,1234,166,42.81,28.92,
video3_frame_48.jpg,1294,133,46.24,30.06,
video3_frame_48.jpg,1225,92,40.99,27.32,
video3_frame_48.jpg,1186,69,44.44,31.86,
video3_frame_48.jpg,1155,53,41.66,28.43,
video3_frame_48.jpg,1112,30,42.49,27.61,
video3_frame_48.jpg,909,7,46.25,27.94,
video3_frame_48.jpg,1018,36,43.3,27.12,
video3_frame_48.jpg,1042,22,38.24,26.64,
video3_frame_48.jpg,2012,192,29.81,36.67,
video3_frame_48.jpg,1067,9,42.16,27.45,
video3_frame_48.jpg,1031,0,39.22,17.83,
video3_frame_48.jpg,967,0,40.2,12.92,
video3_frame_48.jpg,1576,751,42.59,65.64,
video3_frame_48.jpg,1660,790,43.05,64.94,
video3_frame_48.jpg,1624,63,56.47,27.26,
video3_frame_48.jpg,1620,22,67.85,29.07,
video3_frame_48.jpg,2004,219,29.81,40.59,
video3_frame_48.jpg,1979,316,33.34,42.94,
video3_frame_48.jpg,1970,350,34.5,47.06,
video3_frame_48.jpg,1965,392,30.98,49.02,
video3_frame_48.jpg,1583,610,50.19,52.95,
video3_frame_48.jpg,1435,512,44.94,45.88,
video3_frame_48.jpg,1660,457,55.89,41.77,
video3_frame_48.jpg,1520,305,50,38.72,
video3_frame_48.jpg,1417,730,42.59,59.52,
video3_frame_48.jpg,1621,942,82.45,72.29,
video3_frame_48.jpg,1574,1095,52.23,88.38,
video3_frame_48.jpg,1578,843,44.23,68.23,
video1_frame_198.jpg,1084,67,62.68,55.06,
video1_frame_198.jpg,1231,94,62.6,58.47,
video1_frame_198.jpg,1196,13,57.42,49.27,
video1_frame_198.jpg,1206,59,58.87,54.86,
video1_frame_198.jpg,1783,925,245.34,299.86,
video1_frame_198.jpg,1537,357,144.24,147.61,
video1_frame_198.jpg,1447,267,106.68,95.21,
video1_frame_198.jpg,1409,172,90.45,80.45,
video1_frame_198.jpg,1360,97,89.02,96.86,
video1_frame_198.jpg,867,282,112.44,120.15,
video1_frame_198.jpg,1238,422,134.09,140.48,
video1_frame_198.jpg,1008,289,159.02,219,
video1_frame_198.jpg,1223,253,107.99,99.22,
video1_frame_198.jpg,1640,538,171,165.69,
video1_frame_198.jpg,1157,837,229.76,266.63,
video1_frame_198.jpg,153,1353,513.58,560.2,
video1_frame_198.jpg,552,969,341.15,332.57,
video1_frame_198.jpg,1067,149,93.91,102.35,
video5_frame_948.jpg,3405,418,192.13,274.97,
video5_frame_948.jpg,3307,398,116.33,170.09,
video5_frame_948.jpg,2603,13,214.63,135.58,
video5_frame_948.jpg,2578,120,211.23,155.55,
video5_frame_948.jpg,2404,594,136.68,231.04,
video5_frame_948.jpg,2272,610,144.34,206.05,
video5_frame_948.jpg,2181,526,129.04,216.76,
video5_frame_948.jpg,2064,480,140.76,210.13,
video5_frame_948.jpg,830,207,184.88,143.66,
video5_frame_948.jpg,834,2066,210.73,93.92,
video5_frame_948.jpg,3317,856,177.73,165.99,
video5_frame_948.jpg,2834,1054,240.14,140.61,
video5_frame_2382.jpg,3294,381,136.95,219.38,
video5_frame_2382.jpg,2753,220,155.77,231.71,
video5_frame_2382.jpg,2596,47,213.73,130.34,
video5_frame_2382.jpg,2065,508,132.41,211.07,
video5_frame_2382.jpg,2177,556,133.06,207.7,
video5_frame_2382.jpg,2400,621,133.06,229.12,
video5_frame_2382.jpg,2570,150,211.59,154.47,
video5_frame_2382.jpg,842,2087,194.06,73.07,
video5_frame_2382.jpg,987,1771,211.4,155.05,
video5_frame_2382.jpg,919,229,241.23,176.87,
video5_frame_2382.jpg,1237,565,223.57,169.92,
video5_frame_2382.jpg,1579,778,219.6,169.84,
video5_frame_2382.jpg,3308,882,174.7,161.72,
video5_frame_2382.jpg,3397,445,185.99,271.05,
video5_frame_2619.jpg,2560,156,210.78,155.86,
video5_frame_2619.jpg,2394,625,134.81,229.94,
video5_frame_2619.jpg,3296,884,177.27,166.22,
video5_frame_2619.jpg,3276,392,131.38,211.48,
video5_frame_2619.jpg,1651,1481,193.21,277.62,
video5_frame_2619.jpg,987,1770,209.43,159.24,
video5_frame_2619.jpg,1891,1124,199.07,184.42,
video5_frame_2619.jpg,841,2090,194.75,70.32,
video5_frame_2619.jpg,2056,515,133.78,206.95,
video5_frame_2619.jpg,1230,534,207.89,160.57,
video5_frame_2619.jpg,2588,51,214.65,135,
video5_frame_2619.jpg,3384,451,189.7,271.08,
video5_frame_2619.jpg,2173,567,128.9,208.14,
video5_frame_2619.jpg,2945,71,124.45,214.71,
video5_frame_2619.jpg,601,128,218.59,170.26,
video5_frame_406.jpg,1496,1889,183.47,256.69,
video5_frame_406.jpg,2095,965,217.25,147.46,
video5_frame_406.jpg,2373,609,132.79,236.92,
video5_frame_406.jpg,2240,632,138.17,208.16,
video5_frame_406.jpg,2027,500,131,217.14,
video5_frame_406.jpg,2530,134,215.75,151.88,
video5_frame_406.jpg,234,16,235.44,175.15,
video5_frame_406.jpg,2554,24,220.5,134.05,
video5_frame_406.jpg,1452,1655,162.7,232.69,
video5_frame_406.jpg,2146,551,129.92,215.83,
video5_frame_406.jpg,2250,1098,271.17,156.03,
video5_frame_406.jpg,3272,362,117,208.88,
video5_frame_406.jpg,3296,855,179.04,170.37,
video5_frame_406.jpg,3382,413,185.91,277.79,
video1_frame_489.jpg,864,280,111.82,121.17,
video1_frame_489.jpg,730,1314,430.34,565.86,
video1_frame_489.jpg,1248,322,111.11,110.81,
video1_frame_489.jpg,1242,184,92.25,97.55,
video1_frame_489.jpg,1220,130,75.11,65.49,
video1_frame_489.jpg,1072,187,86.37,77.98,
video1_frame_489.jpg,1080,37,58.16,52.08,
video1_frame_489.jpg,1357,83,66.74,60.39,
video1_frame_489.jpg,1409,205,127.91,114.4,
video1_frame_489.jpg,1561,381,136.45,129.09,
video1_frame_489.jpg,1191,17,71.22,73.47,
video1_frame_489.jpg,1383,123,78.81,64.88,
video1_frame_489.jpg,1416,164,77.79,56.08,
video1_frame_489.jpg,1328,53,59.15,52.19,
video1_frame_489.jpg,877,544,248.5,254.48,
video1_frame_489.jpg,1503,291,120.99,117.32,
video1_frame_489.jpg,1701,516,170.06,204.83,
video1_frame_489.jpg,1723,786,219.62,260.65,
video1_frame_489.jpg,1208,673,190.68,213.64,
video1_frame_489.jpg,1765,1231,284.35,412.93,
video5_frame_607.jpg,3386,362,192.49,278.56,
video5_frame_607.jpg,2548,75,212.83,155.31,
video5_frame_607.jpg,2572,0,215.99,99.62,
video5_frame_607.jpg,2381,551,134.21,233.11,
video5_frame_607.jpg,2249,572,138.57,203.77,
video5_frame_607.jpg,2156,493,129.32,211.92,
video5_frame_607.jpg,2038,444,130.41,208.66,
video5_frame_607.jpg,3301,804,176.98,169.81,
